,HHID,PN,V207
11546,083411,010,1.0
11547,083411,020,1.0
11548,083416,010,2.0
11549,083416,020,2.0
11550,083417,010,1.0
11551,083420,010,0.0
11552,083432,010,0.0
11553,083440,010,1.0
11554,083440,020,2.0
11555,083472,020,1.0
11556,083472,030,2.0
11557,083473,010,1.0
11558,083474,010,3.0
11559,083474,040,2.0
11560,083475,020,1.0
11561,083475,030,0.0
11562,083478,010,2.0
11563,083485,030,0.0
11564,083486,010,0.0
11565,083494,010,3.0
11566,083494,020,3.0
11567,083503,010,1.0
11568,083509,010,1.0
11569,083509,040,0.0
11570,083523,010,3.0
11571,083523,040,2.0
11572,083524,010,2.0
11573,083524,020,1.0
11574,083527,010,3.0
11575,083527,040,2.0
11576,083533,020,1.0
11577,083533,030,1.0
11578,083535,010,1.0
11579,083535,020,0.0
11580,083543,010,0.0
11581,083543,020,0.0
11582,083546,010,0.0
11583,083546,040,1.0
11584,083547,010,1.0
11585,083547,040,3.0
11586,083549,010,1.0
11587,083549,020,0.0
11588,083554,020,1.0
11589,083554,030,0.0
11590,083556,020,0.0
11591,083556,030,0.0
11592,083559,010,1.0
11593,083561,010,1.0
11594,083573,010,1.0
11595,083578,010,1.0
11596,083584,010,1.0
11597,083584,020,1.0
11598,083589,010,0.0
11599,083592,020,0.0
11600,083592,030,0.0
11601,083599,020,0.0
11602,083599,030,1.0
11603,083602,010,0.0
11604,083602,020,0.0
11605,083603,010,1.0
11606,083613,010,0.0
11607,083615,010,0.0
11608,083616,010,0.0
11609,083616,020,0.0
11610,083617,010,0.0
11611,083617,020,0.0
11612,083621,010,1.0
11613,083621,020,0.0
11614,083640,020,0.0
11615,083640,030,1.0
11616,083641,010,0.0
11617,083641,020,0.0
11618,083667,010,1.0
11619,083676,010,1.0
11620,083676,020,1.0
11621,083679,010,0.0
11622,083679,020,0.0
11623,083692,010,2.0
11624,083692,020,2.0
11625,083699,010,0.0
11626,083699,040,0.0
11627,083705,020,1.0
11628,083705,030,2.0
11629,083714,020,1.0
11630,083714,030,1.0
11631,083720,010,3.0
11632,083720,020,0.0
11633,083721,010,3.0
11634,083721,040,1.0
11635,083747,010,3.0
11636,083747,020,3.0
11637,083756,010,3.0
11638,083756,020,0.0
11639,083758,020,3.0
11640,083758,030,2.0
11641,083766,010,1.0
11642,083775,010,2.0
11643,083789,010,1.0
11644,083801,020,1.0
11645,083801,030,3.0
11646,083829,020,0.0
11647,083829,030,1.0
11648,083836,010,1.0
11649,083836,020,0.0
11650,083842,010,2.0
11651,083846,030,0.0
11652,083850,020,2.0
11653,083850,030,2.0
11654,083860,010,1.0
11655,083860,020,1.0
11656,083865,010,1.0
11657,083871,010,0.0
11658,083871,020,1.0
11659,083874,020,1.0
11660,083874,030,1.0
11661,083875,010,1.0
11662,083875,040,1.0
11663,083884,020,2.0
11664,083884,030,2.0
11665,083899,010,1.0
11666,083899,040,0.0
11667,083902,010,1.0
11668,083902,020,1.0
11669,083903,010,1.0
11670,083904,010,1.0
11671,083904,040,0.0
11672,083907,010,1.0
11673,083907,020,2.0
11674,083913,010,1.0
11675,083913,020,1.0
11676,083914,020,1.0
11677,083914,030,1.0
11678,083918,010,1.0
11679,083918,020,1.0
11680,083920,010,2.0
11681,083920,040,0.0
11682,083922,010,1.0
11683,083943,010,2.0
11684,083943,040,1.0
11685,083951,020,0.0
11686,083951,030,1.0
11687,083974,010,2.0
11688,083974,040,1.0
11689,083976,010,1.0
11690,083976,020,1.0
11691,083977,010,1.0
11692,083977,020,1.0
11693,083988,010,1.0
11694,084004,010,1.0
11695,084004,020,1.0
11696,084005,010,1.0
11697,084009,010,0.0
11698,084013,010,0.0
11699,084013,040,0.0
11700,084036,020,1.0
11701,084036,030,2.0
11702,084039,010,1.0
11703,084051,010,2.0
11704,084051,040,0.0
11705,084052,010,2.0
11706,084052,020,2.0
11707,084058,010,1.0
11708,084058,040,0.0
11709,084098,020,0.0
11710,084098,030,0.0
11711,084101,010,3.0
11712,084101,020,1.0
11713,084119,010,1.0
11714,084119,020,0.0
11715,084131,020,1.0
11716,084131,030,2.0
11717,084135,010,1.0
11718,084135,040,0.0
11719,084137,010,0.0
11720,084137,020,1.0
11721,084148,010,1.0
11722,084148,020,1.0
11723,084149,010,2.0
11724,084149,040,1.0
11725,084164,010,3.0
11726,084164,040,1.0
11727,084177,010,3.0
11728,084177,020,2.0
11729,084180,020,2.0
11730,084180,030,2.0
11731,084194,010,1.0
11732,084194,020,1.0
11733,084196,010,1.0
11734,084199,010,1.0
11735,084199,020,3.0
11736,084201,010,1.0
11737,084201,020,1.0
11738,084214,010,0.0
11739,084218,010,0.0
11740,084218,040,2.0
11741,084246,010,2.0
11742,084246,020,1.0
11743,084257,020,0.0
11744,084257,030,1.0
11745,084267,010,1.0
11746,084267,020,1.0
11747,084272,010,2.0
11748,084272,020,1.0
11749,084287,010,1.0
11750,084289,010,0.0
11751,084298,010,1.0
11752,084298,020,2.0
11753,084309,010,1.0
11754,084311,020,1.0
11755,084311,030,0.0
11756,084313,010,2.0
11757,084317,030,2.0
11758,084326,020,0.0
11759,084326,030,1.0
11760,084332,020,2.0
11761,084332,030,0.0
11762,084334,010,3.0
11763,084334,020,3.0
11764,084335,020,0.0
11765,084335,030,1.0
11766,084348,020,1.0
11767,084348,030,1.0
11768,084388,010,3.0
11769,084388,020,2.0
11770,084391,010,0.0
11771,084399,010,1.0
11772,084406,010,1.0
11773,084411,010,2.0
11774,084411,020,0.0
11775,084418,010,2.0
11776,084418,020,2.0
11777,084424,010,1.0
11778,084424,040,1.0
11779,084433,020,1.0
11780,084433,030,1.0
11781,084443,010,3.0
11782,084443,040,3.0
11783,084448,020,2.0
11784,084448,030,0.0
11785,084454,020,1.0
11786,084454,030,1.0
11787,084455,010,2.0
11788,084455,020,2.0
11789,084463,010,2.0
11790,084465,010,3.0
11791,084465,020,1.0
11792,084478,020,2.0
11793,084478,030,2.0
11794,084480,020,0.0
11795,084480,030,0.0
11796,084482,010,1.0
11797,084482,020,0.0
11798,084483,010,1.0
11799,084483,020,1.0
11800,084486,020,0.0
11801,084486,030,0.0
11802,084489,010,0.0
11803,084489,020,0.0
11804,084492,010,1.0
11805,084492,020,1.0
11806,084495,010,1.0
11807,084495,020,1.0
11808,084500,010,0.0
11809,084501,010,3.0
11810,084501,020,3.0
11811,084502,020,1.0
11812,084502,030,2.0
11813,084512,010,0.0
11814,084512,040,1.0
11815,084515,010,1.0
11816,084515,020,2.0
11817,084519,020,1.0
11818,084519,030,1.0
11819,084535,010,3.0
11820,084535,040,3.0
11821,084549,010,3.0
11822,084550,010,0.0
11823,084552,010,1.0
11824,084558,010,0.0
11825,084567,010,0.0
11826,084575,010,1.0
11827,084575,020,1.0
11828,084585,010,1.0
11829,084597,010,0.0
11830,084601,010,2.0
11831,084601,040,0.0
11832,084609,010,0.0
11833,084614,010,
11834,084615,010,3.0
11835,084615,020,2.0
11836,084618,010,0.0
11837,084622,010,
11838,084622,020,0.0
11839,084626,010,0.0
11840,084628,020,0.0
11841,084628,030,0.0
11842,084631,010,1.0
11843,084631,040,1.0
11844,084635,010,1.0
11845,084635,040,1.0
11846,084641,010,3.0
11847,084641,020,1.0
11848,084643,010,1.0
11849,084643,020,3.0
11850,084648,010,3.0
11851,084648,040,3.0
11852,084686,010,0.0
11853,084687,010,0.0
11854,084709,010,3.0
11855,084709,040,2.0
11856,084717,010,0.0
11857,084725,010,2.0
11858,084729,010,3.0
11859,084729,040,0.0
11860,084754,010,3.0
11861,084754,040,1.0
11862,084757,010,0.0
11863,084757,040,1.0
11864,084772,020,0.0
11865,084772,030,0.0
11866,084776,020,0.0
11867,084776,030,1.0
11868,084778,010,1.0
11869,084788,010,0.0
11870,084794,010,3.0
11871,084794,020,1.0
11872,084798,010,3.0
11873,084798,020,3.0
11874,084799,010,3.0
11875,084799,040,2.0
11876,084809,010,2.0
11877,084809,020,2.0
11878,084811,010,1.0
11879,084819,010,2.0
11880,084829,020,0.0
11881,084829,030,0.0
11882,084835,010,2.0
11883,084835,020,1.0
11884,084836,010,2.0
11885,084849,010,0.0
11886,084853,010,1.0
11887,084853,020,0.0
11888,084860,010,3.0
11889,084865,020,
11890,084865,030,0.0
11891,084878,020,1.0
11892,084878,030,1.0
11893,084889,010,3.0
11894,084889,020,3.0
11895,084903,010,2.0
11896,084903,020,2.0
11897,084926,010,3.0
11898,084942,010,0.0
11899,084946,010,0.0
11900,084946,040,0.0
11901,084947,010,3.0
11902,084947,040,2.0
11903,084948,010,3.0
11904,084948,040,2.0
11905,084951,010,3.0
11906,084964,010,2.0
11907,084964,040,2.0
11908,084966,010,1.0
11909,084966,020,0.0
11910,084985,010,3.0
11911,084986,020,1.0
11912,084986,030,1.0
11913,084988,010,0.0
11914,084993,010,3.0
11915,084994,010,2.0
11916,085000,010,0.0
11917,085000,040,0.0
11918,085001,010,0.0
11919,085001,040,0.0
11920,085002,010,1.0
11921,085010,010,0.0
11922,085010,020,1.0
11923,085013,010,0.0
11924,085016,010,0.0
11925,085034,010,0.0
11926,085034,040,0.0
11927,085048,020,2.0
11928,085048,030,2.0
11929,085050,020,0.0
11930,085050,030,0.0
11931,085056,020,0.0
11932,085056,030,0.0
11933,085061,010,2.0
11934,085066,010,0.0
11935,085077,010,1.0
11936,085077,020,1.0
11937,085094,010,2.0
11938,085095,020,0.0
11939,085095,030,0.0
11940,085096,020,1.0
11941,085096,030,1.0
11942,085122,020,3.0
11943,085122,030,1.0
11944,085151,020,1.0
11945,085151,030,1.0
11946,085155,010,0.0
11947,085169,010,0.0
11948,085173,010,0.0
11949,085173,020,1.0
11950,085184,010,1.0
11951,085184,040,3.0
11952,085196,010,1.0
11953,085196,020,0.0
11954,085200,010,0.0
11955,085200,020,0.0
11956,085204,010,1.0
11957,085204,020,0.0
11958,085214,010,1.0
11959,085215,020,1.0
11960,085215,030,0.0
11961,085217,020,1.0
11962,085217,030,1.0
11963,085220,010,3.0
11964,085220,020,1.0
11965,085226,010,3.0
11966,085227,020,0.0
11967,085227,030,1.0
11968,085233,010,2.0
11969,085235,010,0.0
11970,085262,020,1.0
11971,085262,030,1.0
11972,085289,010,2.0
11973,085301,010,1.0
11974,085314,020,0.0
11975,085314,030,0.0
11976,085319,010,1.0
11977,085319,040,0.0
11978,085332,010,1.0
11979,085333,010,2.0
11980,085334,010,2.0
11981,085334,020,1.0
11982,085338,010,2.0
11983,085345,010,3.0
11984,085345,040,1.0
11985,085363,010,3.0
11986,085372,020,1.0
11987,085372,030,1.0
11988,085374,010,3.0
11989,085379,010,2.0
11990,085379,040,0.0
11991,085400,010,0.0
11992,085401,020,0.0
11993,085410,020,2.0
11994,085410,030,0.0
11995,085411,010,2.0
11996,085411,020,2.0
11997,085421,010,3.0
11998,085421,020,3.0
11999,085425,010,1.0
12000,085432,010,0.0
12001,085432,020,0.0
12002,085439,010,2.0
12003,085439,020,3.0
12004,085443,010,1.0
12005,085445,010,1.0
12006,085475,010,0.0
12007,085475,020,0.0
12008,085481,010,0.0
12009,085481,040,1.0
12010,085482,010,1.0
12011,085482,020,1.0
12012,085489,020,2.0
12013,085489,030,3.0
12014,085498,010,0.0
12015,085498,020,0.0
12016,085504,010,0.0
12017,085511,010,1.0
12018,085511,040,1.0
12019,085515,020,1.0
12020,085517,010,1.0
12021,085517,040,2.0
12022,085527,010,0.0
12023,085527,020,0.0
12024,085530,010,0.0
12025,085540,020,0.0
12026,085540,030,0.0
12027,085544,010,3.0
12028,085544,020,2.0
12029,085547,010,0.0
12030,085547,040,0.0
12031,085548,010,0.0
12032,085561,010,0.0
12033,085569,020,0.0
12034,085569,030,0.0
12035,085573,020,1.0
12036,085573,030,1.0
12037,085577,020,1.0
12038,085577,030,1.0
12039,085581,010,0.0
12040,085581,040,0.0
12041,085582,010,0.0
12042,085582,020,1.0
12043,085585,010,0.0
12044,085585,040,1.0
12045,085587,010,0.0
12046,085587,020,0.0
12047,085590,010,1.0
12048,085590,020,1.0
12049,085602,010,1.0
12050,085602,020,2.0
12051,085604,010,3.0
12052,085604,040,0.0
12053,085605,010,1.0
12054,085605,040,1.0
12055,085606,010,3.0
12056,085606,020,2.0
12057,085611,010,1.0
12058,085612,020,2.0
12059,085612,030,1.0
12060,085616,020,1.0
12061,085616,030,1.0
12062,085625,010,1.0
12063,085625,040,1.0
12064,085627,020,0.0
12065,085630,010,1.0
12066,085653,010,0.0
12067,085654,010,0.0
12068,085658,020,0.0
12069,085661,010,0.0
12070,085689,010,1.0
12071,085689,020,0.0
12072,085690,010,1.0
12073,085690,040,1.0
12074,085693,010,3.0
12075,085693,040,3.0
12076,085697,010,2.0
12077,085697,020,1.0
12078,085723,010,3.0
12079,085723,020,3.0
12080,085730,010,0.0
12081,085730,020,0.0
12082,085745,010,1.0
12083,085763,010,1.0
12084,085763,020,1.0
12085,085766,010,1.0
12086,085772,010,0.0
12087,085772,020,0.0
12088,085774,020,0.0
12089,085774,030,0.0
12090,085797,020,0.0
12091,085797,030,0.0
12092,085799,010,3.0
12093,085799,040,3.0
12094,085800,010,2.0
12095,085800,020,1.0
12096,085809,010,1.0
12097,085809,020,0.0
12098,085814,010,0.0
12099,085814,040,0.0
12100,085825,010,0.0
12101,085832,010,0.0
12102,085843,010,1.0
12103,085843,040,1.0
12104,085877,010,0.0
12105,085877,020,1.0
12106,085880,010,2.0
12107,085880,020,0.0
12108,085892,010,1.0
12109,085892,040,0.0
12110,085908,010,0.0
12111,085908,020,0.0
12112,085910,010,1.0
12113,085918,010,0.0
12114,085918,040,0.0
12115,085919,010,1.0
12116,085920,010,0.0
12117,085920,040,0.0
12118,085926,010,0.0
12119,085926,020,0.0
12120,085931,020,1.0
12121,085931,030,2.0
12122,085937,010,1.0
12123,085937,020,1.0
12124,085969,010,0.0
12125,085971,010,3.0
12126,085971,040,2.0
12127,085979,010,1.0
12128,085979,020,1.0
12129,085984,010,0.0
12130,085985,010,2.0
12131,085991,010,3.0
12132,085991,040,3.0
12133,085992,010,3.0
12134,085992,040,2.0
12135,085995,010,2.0
12136,086002,010,1.0
12137,086009,010,0.0
12138,086009,020,0.0
12139,086019,010,1.0
12140,086019,020,1.0
12141,086023,020,0.0
12142,086023,030,0.0
12143,086024,010,3.0
12144,086024,020,1.0
12145,086025,010,3.0
12146,086025,020,0.0
12147,086037,020,0.0
12148,086037,030,1.0
12149,086045,010,0.0
12150,086045,020,0.0
12151,086056,010,0.0
12152,086056,020,0.0
12153,086066,020,0.0
12154,086066,030,0.0
12155,086068,010,2.0
12156,086068,020,0.0
12157,086072,010,1.0
12158,086081,010,3.0
12159,086081,020,1.0
12160,086082,010,2.0
12161,086082,040,2.0
12162,086083,010,3.0
12163,086083,020,3.0
12164,086102,010,3.0
12165,086102,040,3.0
12166,086106,010,1.0
12167,086106,040,0.0
12168,086113,010,0.0
12169,086113,040,0.0
12170,086117,010,2.0
12171,086117,040,1.0
12172,086123,010,1.0
12173,086123,040,0.0
12174,086124,010,0.0
12175,086124,040,0.0
12176,086128,020,0.0
12177,086128,030,0.0
12178,086129,010,0.0
12179,086129,040,0.0
12180,086137,010,1.0
12181,086140,010,1.0
12182,086140,020,0.0
12183,086148,010,0.0
12184,086148,020,1.0
12185,086149,020,0.0
12186,086149,030,0.0
12187,086151,010,1.0
12188,086151,040,1.0
12189,086162,010,0.0
12190,086163,010,1.0
12191,086163,020,1.0
12192,086167,010,0.0
12193,086184,010,0.0
12194,086192,010,0.0
12195,086203,010,1.0
12196,086206,010,0.0
12197,086217,010,1.0
12198,086217,020,1.0
12199,086221,020,0.0
12200,086221,030,1.0
12201,086231,010,1.0
12202,086231,040,1.0
12203,086243,020,1.0
12204,086243,030,1.0
12205,086245,020,0.0
12206,086245,030,0.0
12207,086255,020,0.0
12208,086255,030,0.0
12209,086257,010,0.0
12210,086257,020,1.0
12211,086261,010,0.0
12212,086263,010,0.0
12213,086263,040,0.0
12214,086269,010,2.0
12215,086269,020,1.0
12216,086286,010,1.0
12217,086286,020,0.0
12218,086289,010,1.0
12219,086293,010,2.0
12220,086295,010,1.0
12221,086303,010,1.0
12222,086307,010,2.0
12223,086307,020,1.0
12224,086314,010,0.0
12225,086316,010,1.0
12226,086321,010,0.0
12227,086321,020,0.0
12228,086324,010,3.0
12229,086329,010,2.0
12230,086329,020,3.0
12231,086343,010,1.0
12232,086343,020,0.0
12233,086345,020,0.0
12234,086345,030,1.0
12235,086349,010,0.0
12236,086349,020,1.0
12237,086354,010,0.0
12238,086359,010,0.0
12239,086359,040,0.0
12240,086364,010,0.0
12241,086365,010,0.0
12242,086366,010,1.0
12243,086368,010,0.0
12244,086421,010,2.0
12245,086421,040,1.0
12246,086424,010,3.0
12247,086424,020,3.0
12248,086450,010,3.0
12249,086450,020,1.0
12250,086454,010,1.0
12251,086454,040,1.0
12252,086457,010,3.0
12253,086457,020,0.0
12254,086473,010,1.0
12255,086473,020,1.0
12256,086480,010,0.0
12257,086486,010,3.0
12258,086486,040,2.0
12259,086496,010,1.0
12260,086496,040,1.0
12261,086506,020,1.0
12262,086506,030,1.0
12263,086508,010,1.0
12264,086517,020,1.0
12265,086517,030,1.0
12266,086526,020,3.0
12267,086526,030,2.0
12268,086537,020,2.0
12269,086537,030,3.0
12270,086545,020,1.0
12271,086545,030,2.0
12272,086553,010,2.0
12273,086553,020,1.0
12274,086560,010,3.0
12275,086560,040,1.0
12276,086585,010,3.0
12277,086592,010,1.0
12278,086592,020,1.0
12279,086607,020,2.0
12280,086607,030,1.0
12281,086609,010,2.0
12282,086609,020,1.0
12283,086614,010,1.0
12284,086614,040,0.0
12285,086616,010,3.0
12286,086617,010,1.0
12287,086617,040,0.0
12288,086621,010,2.0
12289,086621,020,1.0
12290,086626,010,3.0
12291,086626,020,2.0
12292,086628,020,1.0
12293,086628,030,0.0
12294,086632,010,0.0
12295,086632,020,0.0
12296,086647,010,0.0
12297,086647,040,0.0
12298,086648,020,0.0
12299,086648,030,0.0
12300,086653,010,2.0
12301,086655,030,3.0
12302,086656,010,2.0
12303,086661,020,0.0
12304,086661,030,0.0
12305,086674,010,1.0
12306,086674,020,0.0
12307,086704,010,0.0
12308,086724,010,0.0
12309,086724,020,0.0
12310,086735,010,0.0
12311,086735,020,0.0
12312,086746,010,0.0
12313,086769,020,1.0
12314,086769,030,0.0
12315,086777,020,0.0
12316,086777,030,2.0
12317,086780,010,1.0
12318,086780,020,1.0
12319,086783,010,1.0
12320,086786,010,0.0
12321,086788,010,1.0
12322,086788,020,1.0
12323,086797,010,0.0
12324,086797,040,1.0
12325,086808,020,0.0
12326,086808,030,0.0
12327,086812,010,1.0
12328,086820,010,1.0
12329,086820,020,1.0
12330,086821,010,1.0
12331,086821,020,0.0
12332,086830,010,0.0
12333,086830,040,0.0
12334,086836,010,0.0
12335,086875,020,1.0
12336,086875,030,1.0
12337,086879,010,1.0
12338,086882,010,1.0
12339,086882,020,1.0
12340,086883,010,0.0
12341,086883,040,0.0
12342,086893,010,2.0
12343,086893,020,1.0
12344,086894,010,0.0
12345,086894,020,1.0
12346,086896,010,2.0
12347,086901,010,1.0
12348,086901,020,0.0
12349,086903,020,0.0
12350,086903,030,0.0
12351,086921,010,3.0
12352,086921,020,3.0
12353,086922,010,2.0
12354,086922,020,1.0
12355,086923,010,3.0
12356,086923,020,2.0
12357,086936,010,1.0
12358,086936,040,0.0
12359,086986,010,1.0
12360,086986,040,0.0
12361,086990,020,0.0
12362,086990,030,1.0
12363,086993,010,1.0
12364,086993,020,2.0
12365,086996,010,0.0
12366,086996,020,
12367,086999,010,0.0
12368,087004,010,1.0
12369,087032,020,3.0
12370,087032,030,3.0
12371,087041,010,1.0
12372,087041,040,0.0
12373,087044,010,3.0
12374,087044,020,3.0
12375,087061,010,1.0
12376,087064,010,0.0
12377,087064,020,0.0
12378,087066,010,1.0
12379,087066,040,1.0
12380,087079,010,1.0
12381,087079,020,0.0
12382,087095,010,3.0
12383,087095,020,2.0
12384,087114,010,1.0
12385,087114,020,1.0
12386,087116,010,1.0
12387,087116,020,0.0
12388,087133,010,3.0
12389,087153,010,3.0
12390,087153,040,3.0
12391,087167,010,0.0
12392,087167,020,1.0
12393,087180,010,0.0
12394,087200,010,3.0
12395,087200,020,3.0
12396,087246,020,0.0
12397,087246,030,1.0
12398,087247,010,2.0
12399,087247,020,1.0
12400,087250,010,1.0
12401,087250,020,0.0
12402,087256,030,1.0
12403,087257,020,3.0
12404,087257,030,3.0
12405,087278,010,2.0
12406,087278,020,2.0
12407,087281,010,0.0
12408,087281,040,0.0
12409,087287,010,1.0
12410,087287,020,0.0
12411,087295,010,1.0
12412,087297,010,2.0
12413,087297,040,2.0
12414,087314,010,1.0
12415,087344,010,1.0
12416,087361,010,1.0
12417,087361,040,1.0
12418,087363,020,3.0
12419,087363,030,3.0
12420,087372,010,2.0
12421,087372,020,1.0
12422,087378,010,1.0
12423,087378,040,0.0
12424,087382,010,1.0
12425,087394,010,0.0
12426,087401,010,0.0
12427,087401,040,2.0
12428,087402,010,1.0
12429,087402,020,0.0
12430,087422,020,1.0
12431,087422,030,2.0
12432,087442,020,3.0
12433,087442,030,3.0
12434,087447,020,2.0
12435,087447,030,0.0
12436,087463,010,3.0
12437,087463,020,3.0
12438,087465,010,2.0
12439,087465,040,2.0
12440,087469,010,3.0
12441,087469,020,1.0
12442,087470,010,3.0
12443,087478,010,1.0
12444,087483,010,0.0
12445,087483,020,1.0
12446,087495,020,3.0
12447,087495,030,1.0
12448,087497,010,0.0
12449,087497,020,0.0
12450,087520,020,1.0
12451,087520,030,3.0
12452,087521,020,3.0
12453,087521,030,3.0
12454,087542,010,0.0
12455,087542,020,2.0
12456,087549,010,1.0
12457,087549,040,2.0
12458,087555,020,2.0
12459,087555,030,1.0
12460,087578,020,1.0
12461,087578,030,3.0
12462,087587,010,1.0
12463,087587,020,0.0
12464,087603,010,1.0
12465,087609,010,0.0
12466,087609,020,0.0
12467,087610,010,1.0
12468,087610,040,1.0
12469,087614,010,2.0
12470,087614,020,1.0
12471,087619,020,1.0
12472,087619,030,0.0
12473,087620,010,3.0
12474,087620,040,0.0
12475,087623,010,1.0
12476,087623,020,0.0
12477,087631,010,2.0
12478,087631,040,2.0
12479,087641,020,1.0
12480,087641,030,0.0
12481,087647,020,3.0
12482,087647,030,3.0
12483,087648,010,3.0
12484,087648,020,1.0
12485,087650,010,0.0
12486,087650,020,0.0
12487,087659,010,
12488,087659,020,0.0
12489,087665,010,1.0
12490,087677,010,0.0
12491,087677,020,0.0
12492,087689,010,2.0
12493,087689,020,0.0
12494,087691,010,1.0
12495,087693,010,0.0
12496,087694,010,0.0
12497,087695,010,0.0
12498,087699,010,0.0
12499,087701,010,1.0
12500,087701,020,1.0
12501,087707,010,0.0
12502,087743,010,1.0
12503,087771,010,1.0
12504,087771,020,0.0
12505,087806,010,0.0
12506,087806,040,0.0
12507,087811,010,0.0
12508,087811,020,0.0
12509,087840,010,
12510,087840,020,0.0
12511,087841,020,0.0
12512,087841,030,0.0
12513,087851,010,3.0
12514,087851,020,3.0
12515,087856,010,0.0
12516,087856,020,0.0
12517,087861,010,0.0
12518,087882,020,0.0
12519,087909,010,1.0
12520,087909,040,0.0
12521,087934,010,1.0
12522,087934,020,1.0
12523,088047,010,1.0
